# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.15225553800435462,7.143791712686445,2.1430045480538396,-138.10501484077804,0.7174803135306614,5.000000000000005,0.6890530102373594,-136.6595412894552,28.362458573587542,-0.3195192681938159
 0.1570650814155302,7.1411856149704365,2.1406554200807157,-137.9686043650207,0.7415280305865394,5.000000000000023,0.6240593323410999,-136.6610780312463,26.548909218653094,-0.3303468699103945
 0.16186159272362183,7.138506403975378,2.1382295734490975,-137.84126222173595,0.7655105871269976,5.000000000000006,0.5672179847464058,-136.6626625437434,24.91182394948872,-0.341195595996179
 0.16664486955794325,7.135754862788093,2.1357278031709908,-137.72210207133764,0.7894269712986046,4.999999999999982,0.5172815277368743,-136.6642945767337,23.4289927274764,-0.35206406781561633
 0.17141472800139843,7.1329317744954075,2.1331509042584007,-137.61034909255486,0.8132762635158804,4.9999999999999885,0.4732254090580378,-136.66597387250022,22.081600580167905,-0.36295092876186585
 0.1761710000636883,7.130037922184147,2.1304996717233315,-137.50532299262474,0.8370576238273298,5.000000000000006,0.43420279392186356,-136.66770016586267,20.85362311668734,-0.37385484099968497
 0.18091353155510193,7.127074088941136,2.1277749005777893,-137.4064240282838,0.860770281284398,5.0000000000000115,0.3995095657176782,-136.66947318421933,19.73134394686303,-0.3847744827938913
 0.18564218028857654,7.124041057853199,2.124977385833779,-137.31312143371972,0.8844135249517712,5.0000000000000115,0.3685569923778736,-136.67129264759006,18.70296675196252,-0.39570854622192725
 0.190356814552225,7.120939612007161,2.122107922503305,-137.22494378583903,0.9079866962700135,5.000000000000006,0.34085021927714587,-136.6731582686605,17.75830133457178,-0.40665573529688004
 0.19505731180589814,7.117770534489848,2.1191673055983733,-137.14147093918595,0.9314891825383792,5.000000000000006,0.3159712309304881,-136.67506975282745,16.88850803737909,-0.41761476432852296
 0.19974355756423393,7.114534608388086,2.1161563301309885,-137.06232724003118,0.9549204113300581,4.999999999999994,0.29356525512131093,-136.6770267982454,16.08588832239718,-0.42858435658174904
 0.20441544443567738,7.111232616788697,2.1130757911131557,-136.9871757895623,0.9782798456872754,5.000000000000006,0.27332985549660277,-136.67902909587423,15.343712380498044,-0.4395632430851668
 0.20907287129252353,7.107865342778508,2.10992648355688,-136.9157135714376,1.0015669799715061,4.999999999999994,0.25500612224440145,-136.68107632952785,14.656076301104687,-0.45055016171887746
 0.2137157425515212,7.104433569444344,2.106709202474167,-136.84766729600955,1.0247813362664946,5.000000000000018,0.2383715201222972,-136.68316817592444,14.017783309961143,-0.46154385627697864
 0.21834396754812788,7.100938079873029,2.1034247428770216,-136.78278984089738,1.047922461249528,4.999999999999994,0.22323404874059682,-136.6853043047371,13.424244433031355,-0.47254307589657607
 0.22295745999040867,7.09737965715139,2.1000738997774486,-136.72085719066226,1.070989923460932,5.000000000000006,0.20942745302427226,-136.6874843786464,12.871395068810644,-0.4835465743194581
 0.22755613748093398,7.09375908436625,2.0966574681874532,-136.66166579588764,1.0939833109135584,4.999999999999982,0.19680727532539588,-136.68970805339333,12.355624689938868,-0.49455310951393244
